datetime,electricity_demand_mwh,datetime_string,temperature_2m_c,hour,day,month,year,day_of_week,is_weekend
2023-06-10 00:00:00,-0.029864142167175582,2023-06-10 00:00:00+00:00,0.6412834304566044,0,10,6,2023,5,1
2023-06-10 01:00:00,-0.06768937372655037,2023-06-10 01:00:00+00:00,0.5602761618471462,1,10,6,2023,5,1
2023-06-10 02:00:00,-0.20432337344102663,2023-06-10 02:00:00+00:00,0.5353509107421349,2,10,6,2023,5,1
2023-06-10 03:00:00,-0.5366450507126765,2023-06-10 03:00:00+00:00,0.5602761618471462,3,10,6,2023,5,1
2023-06-10 04:00:00,-0.9056340442918835,2023-06-10 04:00:00+00:00,0.6786715252106135,4,10,6,2023,5,1
2023-06-10 05:00:00,-1.2113236707717288,2023-06-10 05:00:00+00:00,0.8406859378029626,5,10,6,2023,5,1
2023-06-10 06:00:00,-1.4440646363870655,2023-06-10 06:00:00+00:00,1.0712450869221897,6,10,6,2023,5,1
2023-06-10 07:00:00,-1.594207647372747,2023-06-10 07:00:00+00:00,1.3018043606679837,7,10,6,2023,5,1
2023-06-10 08:00:00,-1.6868408675181545,2023-06-10 08:00:00+00:00,1.5261320568060697,8,10,6,2023,5,1
2023-06-10 09:00:00,-1.7072973703002654,2023-06-10 09:00:00+00:00,1.8439298028893285,9,10,6,2023,5,1
2023-06-10 10:00:00,-1.6934023872784543,2023-06-10 10:00:00+00:00,2.043332310235687,10,10,6,2023,5,1
2023-06-10 11:00:00,-1.596909449626988,2023-06-10 11:00:00+00:00,2.130570907199719,11,10,6,2023,5,1
2023-06-10 12:00:00,-1.405467461326479,2023-06-10 12:00:00+00:00,2.062026295299408,12,10,6,2023,5,1
2023-06-10 13:00:00,-1.2530086198371622,2023-06-10 13:00:00+00:00,2.224040832518324,13,10,6,2023,5,1
2023-06-10 14:00:00,-1.2001304900041587,2023-06-10 14:00:00+00:00,2.0121756684628185,14,10,6,2023,5,1
2023-06-10 15:00:00,-1.1457084731687317,2023-06-10 15:00:00+00:00,2.0121756684628185,15,10,6,2023,5,1
2023-06-10 16:00:00,-1.065040377292106,2023-06-10 16:00:00+00:00,2.0371009818811134,16,10,6,2023,5,1
2023-06-10 17:00:00,-0.9778107616551803,2023-06-10 17:00:00+00:00,1.9623250416262288,17,10,6,2023,5,1
2023-06-10 18:00:00,-0.8631771517252385,2023-06-10 18:00:00+00:00,1.856392459598476,18,10,6,2023,5,1
2023-06-10 19:00:00,-0.7504734005483258,2023-06-10 19:00:00+00:00,1.607139325415528,19,10,6,2023,5,1
2023-06-10 20:00:00,-0.6651736436644295,2023-06-10 20:00:00+00:00,1.4326621314874641,20,10,6,2023,5,1
2023-06-10 21:00:00,-0.4802931751242202,2023-06-10 21:00:00+00:00,1.3080355643959902,21,10,6,2023,5,1
2023-06-10 22:00:00,-0.2313413959834372,2023-06-10 22:00:00+00:00,1.146021151803641,22,10,6,2023,5,1
2023-06-10 23:00:00,-0.08042644149654392,2023-06-10 23:00:00+00:00,0.9902379429392986,23,10,6,2023,5,1
2023-06-11 00:00:00,-0.029478170416569718,2023-06-11 00:00:00+00:00,0.8219919527392416,0,11,6,2023,6,1
2023-06-11 01:00:00,-0.058426051712009604,2023-06-11 01:00:00+00:00,0.6288207737474568,1,11,6,2023,6,1
2023-06-11 02:00:00,-0.13446248658136503,2023-06-11 02:00:00+00:00,0.4979628783014093,2,11,6,2023,6,1
2023-06-11 03:00:00,-0.4266431017900049,2023-06-11 03:00:00+00:00,0.39826162462823,3,11,6,2023,6,1
2023-06-11 04:00:00,-0.7562629768074137,2023-06-11 04:00:00+00:00,0.47303762719639797,4,11,6,2023,6,1
2023-06-11 05:00:00,-1.0553910835269593,2023-06-11 05:00:00+00:00,0.6599774155203254,5,11,6,2023,6,1
2023-06-11 06:00:00,-1.2889039926435077,2023-06-11 06:00:00+00:00,0.896768017620693,6,11,6,2023,6,1
2023-06-11 07:00:00,-1.456801704157059,2023-06-11 07:00:00+00:00,1.146021151803641,7,11,6,2023,6,1
2023-06-11 08:00:00,-1.5559964440627663,2023-06-11 08:00:00+00:00,1.3890428330054485,8,11,6,2023,6,1
2023-06-11 09:00:00,-1.593821675622141,2023-06-11 09:00:00+00:00,1.5946766687063805,9,11,6,2023,6,1
2023-06-11 10:00:00,-1.6150501219054636,2023-06-11 10:00:00+00:00,1.7691539872610111,10,11,6,2023,6,1
2023-06-11 11:00:00,-1.588418071113659,2023-06-11 11:00:00+00:00,1.8626239125796167,11,11,6,2023,6,1
2023-06-11 12:00:00,-1.4409768623822186,2023-06-11 12:00:00+00:00,1.9062430864350655,12,11,6,2023,6,1
2023-06-11 13:00:00,-1.2441312695732274,2023-06-11 13:00:00+00:00,1.7691539872610111,13,11,6,2023,6,1
2023-06-11 14:00:00,-1.0804792473163405,2023-06-11 14:00:00+00:00,1.8252358178256076,14,11,6,2023,6,1
2023-06-11 15:00:00,-0.8508260557058507,2023-06-11 15:00:00+00:00,1.8626239125796167,15,11,6,2023,6,1
2023-06-11 16:00:00,-0.5914530392987094,2023-06-11 16:00:00+00:00,1.893780554352485,16,11,6,2023,6,1
2023-06-11 17:00:00,-0.3544663844267082,2023-06-11 17:00:00+00:00,1.8688551163076232,17,11,6,2023,6,1
2023-06-11 18:00:00,-0.23056945248222546,2023-06-11 18:00:00+00:00,1.7566912059252968,18,11,6,2023,6,1
2023-06-11 19:00:00,-0.09046170701229642,2023-06-11 19:00:00+00:00,1.5261320568060697,19,11,6,2023,6,1
2023-06-11 20:00:00,0.0589093604721734,2023-06-11 20:00:00+00:00,1.3703488479417272,20,11,6,2023,6,1
2023-06-11 21:00:00,0.2870186650802397,2023-06-11 21:00:00+00:00,1.295572907686843,21,11,6,2023,6,1
2023-06-11 22:00:00,0.486566060143472,2023-06-11 22:00:00+00:00,1.170946340595369,22,11,6,2023,6,1
2023-06-11 23:00:00,0.5660762407682802,2023-06-11 23:00:00+00:00,1.040088445149321,23,11,6,2023,6,1
2023-06-12 00:00:00,0.5104963086810356,2023-06-12 00:00:00+00:00,0.8157606243846679,0,12,6,2023,0,0
2023-06-12 01:00:00,0.4699692748674198,2023-06-12 01:00:00+00:00,0.6350521021020307,1,12,6,2023,0,0
2023-06-12 02:00:00,0.34877414517717814,2023-06-12 02:00:00+00:00,0.522888191719704,2,12,6,2023,0,0
2023-06-12 03:00:00,-0.016355130895970304,2023-06-12 03:00:00+00:00,0.4294182664010985,3,12,6,2023,0,0
2023-06-12 04:00:00,-0.4501873785769627,2023-06-12 04:00:00+00:00,0.5353509107421349,4,12,6,2023,0,0
2023-06-12 05:00:00,-0.7790353100931598,2023-06-12 05:00:00+00:00,0.7596786691935047,5,12,6,2023,0,0
2023-06-12 06:00:00,-0.9932496316794149,2023-06-12 06:00:00+00:00,1.0027004750218789,6,12,6,2023,0,0
2023-06-12 07:00:00,-1.1430066709144906,2023-06-12 07:00:00+00:00,1.2644162659139744,7,12,6,2023,0,0
2023-06-12 08:00:00,-1.2302362865514163,2023-06-12 08:00:00+00:00,1.482512758324054,8,12,6,2023,0,0
2023-06-12 09:00:00,-1.1870074504835593,2023-06-12 09:00:00+00:00,1.5884453403518066,9,12,6,2023,0,0
2023-06-12 10:00:00,-0.9592841176260989,2023-06-12 10:00:00+00:00,1.669452608961265,10,12,6,2023,0,0
2023-06-12 11:00:00,-0.5200482654366243,2023-06-12 11:00:00+00:00,1.7379973454881426,11,12,6,2023,0,0
2023-06-12 12:00:00,-0.0673034019759445,2023-06-12 12:00:00+00:00,1.7255345641524282,12,12,6,2023,0,0
2023-06-12 13:00:00,0.2437898290123828,2023-06-12 13:00:00+00:00,1.7629225342798704,13,12,6,2023,0,0
2023-06-12 14:00:00,0.44140736532258573,2023-06-12 14:00:00+00:00,1.7816165193435916,14,12,6,2023,0,0
2023-06-12 15:00:00,0.5676201277707037,2023-06-12 15:00:00+00:00,1.794079176052739,15,12,6,2023,0,0
2023-06-12 16:00:00,0.6791659636957986,2023-06-12 16:00:00+00:00,1.7753851909890177,16,12,6,2023,0,0
2023-06-12 17:00:00,0.8497654774635911,2023-06-12 17:00:00+00:00,1.7130719074432808,17,12,6,2023,0,0
2023-06-12 18:00:00,1.0419794092653119,2023-06-12 18:00:00+00:00,1.607139325415528,18,12,6,2023,0,0
2023-06-12 19:00:00,1.07015534705954,2023-06-12 19:00:00+00:00,1.2394910771222465,19,12,6,2023,0,0
2023-06-12 20:00:00,1.1928943637522051,2023-06-12 20:00:00+00:00,1.1086330570496319,20,12,6,2023,0,0
2023-06-12 21:00:00,1.310615747686994,2023-06-12 21:00:00+00:00,0.9902379429392986,21,12,6,2023,0,0
2023-06-12 22:00:00,1.3129315781906292,2023-06-12 22:00:00+00:00,0.859379922866684,22,12,6,2023,0,0
2023-06-12 23:00:00,1.15043747118556,2023-06-12 23:00:00+00:00,0.7534473408389308,23,12,6,2023,0,0
2023-06-13 00:00:00,0.992960996938367,2023-06-13 00:00:00+00:00,0.47303762719639797,0,13,6,2023,1,0
2023-06-13 01:00:00,0.8161859351608808,2023-06-13 01:00:00+00:00,0.3172544183320554,1,13,6,2023,1,0
2023-06-13 02:00:00,0.5784273367876679,2023-06-13 02:00:00+00:00,0.2300158836813071,2,13,6,2023,1,0
2023-06-13 03:00:00,0.1561742416248514,2023-06-13 03:00:00+00:00,0.16147120946771293,3,13,6,2023,1,0
2023-06-13 04:00:00,-0.2664648252885709,2023-06-13 04:00:00+00:00,0.2798663858913298,4,13,6,2023,1,0
2023-06-13 05:00:00,-0.6258045251026314,2023-06-13 05:00:00+00:00,0.547813505137999,5,13,6,2023,1,0
2023-06-13 06:00:00,-0.8871074002628021,2023-06-13 06:00:00+00:00,0.834454734074956,6,13,6,2023,1,0
2023-06-13 07:00:00,-1.0700580100499821,2023-06-13 07:00:00+00:00,1.0899390719859106,7,13,6,2023,1,0
2023-06-13 08:00:00,-1.1839196764787123,2023-06-13 08:00:00+00:00,1.2394910771222465,8,13,6,2023,1,0
2023-06-13 09:00:00,-1.1576735974375134,2023-06-13 09:00:00+00:00,1.4015054897145955,9,13,6,2023,1,0
2023-06-13 10:00:00,-0.9951794904324442,2023-06-13 10:00:00+00:00,1.420199474778317,10,13,6,2023,1,0
2023-06-13 11:00:00,-0.5949267850541622,2023-06-13 11:00:00+00:00,1.4015054897145955,11,13,6,2023,1,0
2023-06-13 12:00:00,-0.24021874624737208,2023-06-13 12:00:00+00:00,1.5697513552880857,12,13,6,2023,1,0
2023-06-13 13:00:00,-0.04067135118413981,2023-06-13 13:00:00+00:00,1.494975415033201,13,13,6,2023,1,0
2023-06-13 14:00:00,0.06469893673126137,2023-06-13 14:00:00+00:00,1.420199474778317,14,13,6,2023,1,0
2023-06-13 15:00:00,0.18589406642150302,2023-06-13 15:00:00+00:00,1.4762814299694802,15,13,6,2023,1,0
2023-06-13 16:00:00,0.26308841654267606,2023-06-13 16:00:00+00:00,1.3080355643959902,16,13,6,2023,1,0
2023-06-13 17:00:00,0.26656216229812885,2023-06-13 17:00:00+00:00,1.170946340595369,17,13,6,2023,1,0
2023-06-13 18:00:00,0.31094891361780336,2023-06-13 18:00:00+00:00,1.0961704003404844,18,13,6,2023,1,0
2023-06-13 19:00:00,0.35610760843868955,2023-06-13 19:00:00+00:00,0.859379922866684,19,13,6,2023,1,0
2023-06-13 20:00:00,0.5537251447488926,2023-06-13 20:00:00+00:00,0.6662087438748991,20,13,6,2023,1,0
2023-06-13 21:00:00,0.7733430708436297,2023-06-13 21:00:00+00:00,0.597664194287872,21,13,6,2023,1,0
2023-06-13 22:00:00,0.9898732229335201,2023-06-13 22:00:00+00:00,0.460574908173967,22,13,6,2023,1,0
2023-06-13 23:00:00,0.9856275336768556,2023-06-13 23:00:00+00:00,0.37333631120993527,23,13,6,2023,1,0
2023-06-14 00:00:00,0.855555053722679,2023-06-14 00:00:00+00:00,0.2798663858913298,0,14,6,2023,2,0
2023-06-14 01:00:00,0.7216228562624438,2023-06-14 01:00:00+00:00,0.14900849044528197,1,14,6,2023,2,0
2023-06-14 02:00:00,0.5155139414389118,2023-06-14 02:00:00+00:00,0.0742326748169646,2,14,6,2023,2,0
2023-06-14 03:00:00,0.05234784071187369,2023-06-14 03:00:00+00:00,0.03684464237623892,3,14,6,2023,2,0
2023-06-14 04:00:00,-0.4397661413106044,2023-06-14 04:00:00+00:00,0.1739338038635769,4,14,6,2023,2,0
2023-06-14 05:00:00,-0.8153166546501112,2023-06-14 05:00:00+00:00,0.38579909254564965,5,14,6,2023,2,0
2023-06-14 06:00:00,-1.0665842642945293,2023-06-14 06:00:00+00:00,0.6537460871657516,6,14,6,2023,2,0
2023-06-14 07:00:00,-1.2340960040574749,2023-06-14 07:00:00+00:00,0.8718425795758311,7,14,6,2023,2,0
2023-06-14 08:00:00,-1.3155360434353123,2023-06-14 08:00:00+00:00,1.0587824302130422,8,14,6,2023,2,0
2023-06-14 09:00:00,-1.2862021903892666,2023-06-14 09:00:00+00:00,1.270647718895115,9,14,6,2023,2,0
2023-06-14 10:00:00,-1.0889706258296694,2023-06-14 10:00:00+00:00,1.3765801762963008,10,14,6,2023,2,0
2023-06-14 11:00:00,-0.6547524063980712,2023-06-14 11:00:00+00:00,1.4575875695323262,11,14,6,2023,2,0
2023-06-14 12:00:00,-0.20046365593496798,2023-06-14 12:00:00+00:00,1.4326621314874641,12,14,6,2023,2,0
2023-06-14 13:00:00,0.07936586325428426,2023-06-14 13:00:00+00:00,1.494975415033201,13,14,6,2023,2,0
2023-06-14 14:00:00,0.2958960153441746,2023-06-14 14:00:00+00:00,1.5759826836426596,14,14,6,2023,2,0
2023-06-14 15:00:00,0.46688150086257285,2023-06-14 15:00:00+00:00,1.5510574948509315,15,14,6,2023,2,0
2023-06-14 16:00:00,0.6000417548215963,2023-06-14 16:00:00+00:00,1.501206743387775,16,14,6,2023,2,0
2023-06-14 17:00:00,0.7262545172697142,2023-06-14 17:00:00+00:00,1.3765801762963008,17,14,6,2023,2,0
2023-06-14 18:00:00,0.7000084382285154,2023-06-14 18:00:00+00:00,1.332961002440852,18,14,6,2023,2,0
2023-06-14 19:00:00,0.5973399525673553,2023-06-14 19:00:00+00:00,1.1522523555316475,19,14,6,2023,2,0
2023-06-14 20:00:00,0.5201456024461822,2023-06-14 20:00:00+00:00,0.9466185198307157,20,14,6,2023,2,0
2023-06-14 21:00:00,0.5869187153009969,2023-06-14 21:00:00+00:00,0.8157606243846679,21,14,6,2023,2,0
2023-06-14 22:00:00,0.609691048586743,2023-06-14 22:00:00+00:00,0.7534473408389308,22,14,6,2023,2,0
2023-06-14 23:00:00,0.5541111164994984,2023-06-14 23:00:00+00:00,0.7098281669834821,23,14,6,2023,2,0
2023-06-15 00:00:00,0.42133683429108076,2023-06-15 00:00:00+00:00,0.5291195200742778,0,15,6,2023,3,0
2023-06-15 01:00:00,0.2901064390850866,2023-06-15 01:00:00+00:00,0.4294182664010985,1,15,6,2023,3,0
2023-06-15 02:00:00,0.11294540555699452,2023-06-15 02:00:00+00:00,0.47303762719639797,2,15,6,2023,3,0
2023-06-15 03:00:00,-0.2761141190537175,2023-06-15 03:00:00+00:00,0.4356495947556723,3,15,6,2023,3,0
2023-06-15 04:00:00,-0.6856301464465404,2023-06-15 04:00:00+00:00,0.460574908173967,4,15,6,2023,3,0
2023-06-15 05:00:00,-1.0125482192097082,2023-06-15 05:00:00+00:00,0.5291195200742778,5,15,6,2023,3,0
2023-06-15 06:00:00,-1.2367978063117158,2023-06-15 06:00:00+00:00,0.68490272893862,6,15,6,2023,3,0
2023-06-15 07:00:00,-1.3815372127889154,2023-06-15 07:00:00+00:00,0.8780739079304049,7,15,6,2023,3,0
2023-06-15 08:00:00,-1.4529419866510003,2023-06-15 08:00:00+00:00,1.083707868257904,8,15,6,2023,3,0
2023-06-15 09:00:00,-1.422064246602531,2023-06-15 09:00:00+00:00,1.2394910771222465,9,15,6,2023,3,0
2023-06-15 10:00:00,-1.2240607385417224,2023-06-15 10:00:00+00:00,1.4077368180691694,10,15,6,2023,3,0
2023-06-15 11:00:00,-0.7921583496137592,2023-06-15 11:00:00+00:00,1.4326621314874641,11,15,6,2023,3,0
2023-06-15 12:00:00,-0.4173797797754642,2023-06-15 12:00:00+00:00,1.2644162659139744,12,15,6,2023,3,0
2023-06-15 13:00:00,-0.24639429425706594,2023-06-15 13:00:00+00:00,1.2581849375594008,13,15,6,2023,3,0
2023-06-15 14:00:00,-0.1703578593877105,2023-06-15 14:00:00+00:00,1.3516548628780063,14,15,6,2023,3,0
2023-06-15 15:00:00,-0.12944485382348878,2023-06-15 15:00:00+00:00,1.4700501016149063,15,15,6,2023,3,0
2023-06-15 16:00:00,-0.0063198653802178095,2023-06-15 16:00:00+00:00,1.4638187732603327,16,15,6,2023,3,0
2023-06-15 17:00:00,0.0843834960121605,2023-06-15 17:00:00+00:00,1.1584836838862214,17,15,6,2023,3,0
2023-06-15 18:00:00,0.24571968776541211,2023-06-15 18:00:00+00:00,1.021394584712167,18,15,6,2023,3,0
2023-06-15 19:00:00,0.3024575351044743,2023-06-15 19:00:00+00:00,0.9154618780578472,19,15,6,2023,3,0
2023-06-15 20:00:00,0.4375476478165271,2023-06-15 20:00:00+00:00,0.7409848087563505,20,15,6,2023,3,0
2023-06-15 21:00:00,0.6965346924730627,2023-06-15 21:00:00+00:00,0.6225894453928831,21,15,6,2023,3,0
2023-06-15 22:00:00,0.8806432175120603,2023-06-15 22:00:00+00:00,0.4979628783014093,22,15,6,2023,3,0
2023-06-15 23:00:00,0.8987838897905359,2023-06-15 23:00:00+00:00,0.44188098542352944,23,15,6,2023,3,0
2023-06-16 00:00:00,0.8320107769357212,2023-06-16 00:00:00+00:00,0.39826162462823,0,16,6,2023,4,0
2023-06-16 01:00:00,0.706955929739421,2023-06-16 01:00:00+00:00,0.41072434365066096,1,16,6,2023,4,0
2023-06-16 02:00:00,0.5525672294970749,2023-06-16 02:00:00+00:00,0.335948341082493,2,16,6,2023,4,0
2023-06-16 03:00:00,0.13224399308728776,2023-06-16 03:00:00+00:00,0.30479169930962446,3,16,6,2023,4,0
2023-06-16 04:00:00,-0.3467469494145909,2023-06-16 04:00:00+00:00,0.3546424507727811,4,16,6,2023,4,0
2023-06-16 05:00:00,-0.715735942993798,2023-06-16 05:00:00+00:00,0.4231869380465249,5,16,6,2023,4,0
2023-06-16 06:00:00,-0.9785827051563921,2023-06-16 06:00:00+00:00,0.597664194287872,6,16,6,2023,4,0
2023-06-16 07:00:00,-1.1572876256869076,2023-06-16 07:00:00+00:00,0.6911340572931939,7,16,6,2023,4,0
2023-06-16 08:00:00,-1.2630438853529147,2023-06-16 08:00:00+00:00,0.4979628783014093,8,16,6,2023,4,0
2023-06-16 09:00:00,-1.2476050153286802,2023-06-16 09:00:00+00:00,0.4979628783014093,9,16,6,2023,4,0
2023-06-16 10:00:00,-1.0743036993066466,2023-06-16 10:00:00+00:00,0.6599774155203254,10,16,6,2023,4,0
2023-06-16 11:00:00,-0.6779107114344232,2023-06-16 11:00:00+00:00,0.7035967140023415,11,16,6,2023,4,0
2023-06-16 12:00:00,-0.22632376322556094,2023-06-16 12:00:00+00:00,0.6786715252106135,12,16,6,2023,4,0
2023-06-16 13:00:00,0.08978710052064261,2023-06-16 13:00:00+00:00,1.040088445149321,13,16,6,2023,4,0
2023-06-16 14:00:00,0.29705393059599217,2023-06-16 14:00:00+00:00,1.1024017286950583,14,16,6,2023,4,0
2023-06-16 15:00:00,0.4888818906471072,2023-06-16 15:00:00+00:00,0.7659099975480784,15,16,6,2023,4,0
2023-06-16 16:00:00,0.6490601671485412,2023-06-16 16:00:00+00:00,0.5415823014099921,16,16,6,2023,4,0
2023-06-16 17:00:00,0.764079748829089,2023-06-16 17:00:00+00:00,0.6038955849557291,17,16,6,2023,4,0
2023-06-16 18:00:00,0.8497654774635911,2023-06-16 18:00:00+00:00,0.6163581170383097,18,16,6,2023,4,0
2023-06-16 19:00:00,0.7513426810590954,2023-06-16 19:00:00+00:00,0.5415823014099921,19,16,6,2023,4,0
2023-06-16 20:00:00,0.6201122858531013,2023-06-16 20:00:00+00:00,0.4294182664010985,20,16,6,2023,4,0
2023-06-16 21:00:00,0.5240053199522409,2023-06-16 21:00:00+00:00,0.3172544183320554,21,16,6,2023,4,0
2023-06-16 22:00:00,0.5259351787052702,2023-06-16 22:00:00+00:00,0.21132177399101898,22,16,6,2023,4,0
2023-06-16 23:00:00,0.41940697553805145,2023-06-16 23:00:00+00:00,0.18016513221815048,23,16,6,2023,4,0
2023-06-17 00:00:00,0.30477336560810947,2023-06-17 00:00:00+00:00,0.335948341082493,0,17,6,2023,5,1
2023-06-17 01:00:00,0.21792972172178984,2023-06-17 01:00:00+00:00,0.09292653525411874,1,17,6,2023,5,1
2023-06-17 02:00:00,0.06161116272641445,2023-06-17 02:00:00+00:00,0.2050904456364454,2,17,6,2023,5,1
2023-06-17 03:00:00,-0.2568155315234243,2023-06-17 03:00:00+00:00,0.18016513221815048,3,17,6,2023,5,1
2023-06-17 04:00:00,-0.6200149488435434,2023-06-17 04:00:00+00:00,0.24247841576388746,4,17,6,2023,5,1
2023-06-17 05:00:00,-0.9527225978657992,2023-06-17 05:00:00+00:00,0.39203029627365643,5,17,6,2023,5,1
2023-06-17 06:00:00,-1.1796739872220479,2023-06-17 06:00:00+00:00,0.5665075525150035,6,17,6,2023,5,1
2023-06-17 07:00:00,-1.3294310264571234,2023-06-17 07:00:00+00:00,0.7596786691935047,7,17,6,2023,5,1
2023-06-17 08:00:00,-1.4320995121182836,2023-06-17 08:00:00+00:00,0.8843052362849787,8,17,6,2023,5,1
2023-06-17 09:00:00,-1.4664509979222056,2023-06-17 09:00:00+00:00,1.021394584712167,9,17,6,2023,5,1
2023-06-17 10:00:00,-1.451398099648577,2023-06-17 10:00:00+00:00,1.1335583704679266,10,17,6,2023,5,1
2023-06-17 11:00:00,-1.3549051619971106,2023-06-17 11:00:00+00:00,1.2207969674319583,11,17,6,2023,5,1
2023-06-17 12:00:00,-1.1526559646796373,2023-06-17 12:00:00+00:00,0.73475335577521,12,17,6,2023,5,1
2023-06-17 13:00:00,-0.978968676906998,2023-06-17 13:00:00+00:00,0.9341558631215681,13,17,6,2023,5,1
2023-06-17 14:00:00,-0.8712825584879615,2023-06-17 14:00:00+00:00,1.040088445149321,14,17,6,2023,5,1
2023-06-17 15:00:00,-0.7338766152722735,2023-06-17 15:00:00+00:00,1.0587824302130422,15,17,6,2023,5,1
2023-06-17 16:00:00,-0.6111375985796085,2023-06-17 16:00:00+00:00,1.0774764152767635,16,17,6,2023,5,1
2023-06-17 17:00:00,-0.5474522597296407,2023-06-17 17:00:00+00:00,1.083707868257904,17,17,6,2023,5,1
2023-06-17 18:00:00,-0.5841195760371979,2023-06-17 18:00:00+00:00,1.0089318033764527,18,17,6,2023,5,1
2023-06-17 19:00:00,-0.5343292202090413,2023-06-17 19:00:00+00:00,0.6973653856477676,19,17,6,2023,5,1
2023-06-17 20:00:00,-0.3795545482160894,2023-06-17 20:00:00+00:00,0.7160593707114886,20,17,6,2023,5,1
2023-06-17 21:00:00,-0.1912003339204272,2023-06-17 21:00:00+00:00,0.5789701469108675,21,17,6,2023,5,1
2023-06-17 22:00:00,-0.06768937372655037,2023-06-17 22:00:00+00:00,0.6101267886837359,22,17,6,2023,5,1
2023-06-17 23:00:00,-0.07463686523745594,2023-06-17 23:00:00+00:00,0.5291195200742778,23,17,6,2023,5,1
2023-06-18 00:00:00,-0.11940958830773629,2023-06-18 00:00:00+00:00,0.21755310234559275,0,18,6,2023,6,1
2023-06-18 01:00:00,-0.1248131928162184,2023-06-18 01:00:00+00:00,0.1365459583627016,1,18,6,2023,6,1
2023-06-18 02:00:00,-0.19814782543133277,2023-06-18 02:00:00+00:00,0.08669520689954496,2,18,6,2023,6,1
2023-06-18 03:00:00,-0.45983667234210934,2023-06-18 03:00:00+00:00,0.12408317702698725,3,18,6,2023,6,1
2023-06-18 04:00:00,-0.7778773948413422,2023-06-18 04:00:00+00:00,0.28609777655918694,4,18,6,2023,6,1
2023-06-18 05:00:00,-1.0615666315366532,2023-06-18 05:00:00+00:00,0.4979628783014093,5,18,6,2023,6,1
2023-06-18 06:00:00,-1.2811845576313903,2023-06-18 06:00:00+00:00,0.772141450529219,6,18,6,2023,6,1
2023-06-18 07:00:00,-1.4548718454040297,2023-06-18 07:00:00+00:00,1.0089318033764527,7,18,6,2023,6,1
2023-06-18 08:00:00,-1.5687335118327599,2023-06-18 08:00:00+00:00,1.1958716540136638,8,18,6,2023,6,1
2023-06-18 09:00:00,-1.6115763761500108,2023-06-18 09:00:00+00:00,1.3454235345234324,9,18,6,2023,6,1
2023-06-18 10:00:00,-1.6351206529369686,2023-06-18 10:00:00+00:00,1.482512758324054,10,18,6,2023,6,1
2023-06-18 11:00:00,-1.6054008281403171,2023-06-18 11:00:00+00:00,1.557288698578938,11,18,6,2023,6,1
2023-06-18 12:00:00,-1.4556437889052414,2023-06-18 12:00:00+00:00,1.6009079970609543,12,18,6,2023,6,1
2023-06-18 13:00:00,-1.2742370661204847,2023-06-18 13:00:00+00:00,1.688146594024986,13,18,6,2023,6,1
2023-06-18 14:00:00,-1.1125149026166272,2023-06-18 14:00:00+00:00,1.6943779223795596,14,18,6,2023,6,1
2023-06-18 15:00:00,-0.9523366261151933,2023-06-18 15:00:00+00:00,1.7006092507341335,15,18,6,2023,6,1
2023-06-18 16:00:00,-0.7620525530665018,2023-06-18 16:00:00+00:00,1.6756840619424056,16,18,6,2023,6,1
2023-06-18 17:00:00,-0.5791019432793216,2023-06-18 17:00:00+00:00,1.607139325415528,17,18,6,2023,6,1
2023-06-18 18:00:00,-0.4247132430369756,2023-06-18 18:00:00+00:00,1.501206743387775,18,18,6,2023,6,1
2023-06-18 19:00:00,-0.3031321415961281,2023-06-18 19:00:00+00:00,1.18964032565909,19,18,6,2023,6,1
2023-06-18 20:00:00,-0.1336905430801533,2023-06-18 20:00:00+00:00,0.9964691466673051,20,18,6,2023,6,1
2023-06-18 21:00:00,0.06933059773853176,2023-06-18 21:00:00+00:00,0.9029992213486996,21,18,6,2023,6,1
2023-06-18 22:00:00,0.2472635747678356,2023-06-18 22:00:00+00:00,0.8219919527392416,22,18,6,2023,6,1
2023-06-18 23:00:00,0.3418266536662726,2023-06-18 23:00:00+00:00,0.6911340572931939,23,18,6,2023,6,1
2023-06-19 00:00:00,0.3468442864241488,2023-06-19 00:00:00+00:00,0.68490272893862,0,19,6,2023,0,0
2023-06-19 01:00:00,0.3225280661359793,2023-06-19 01:00:00+00:00,0.5665075525150035,1,19,6,2023,0,0
2023-06-19 02:00:00,0.27775534306569893,2023-06-19 02:00:00+00:00,0.5353509107421349,2,19,6,2023,0,0
2023-06-19 03:00:00,-0.017127074397182033,2023-06-19 03:00:00+00:00,0.46680623652854075,3,19,6,2023,0,0
2023-06-19 04:00:00,-0.4158358927730407,2023-06-19 04:00:00+00:00,0.6101267886837359,4,19,6,2023,0,0
2023-06-19 05:00:00,-0.755491033306202,2023-06-19 05:00:00+00:00,0.834454734074956,5,19,6,2023,0,0
2023-06-19 06:00:00,-1.0140921062121317,2023-06-19 06:00:00+00:00,0.95908130116643,6,19,6,2023,0,0
2023-06-19 07:00:00,-1.1839196764787123,2023-06-19 07:00:00+00:00,0.9653125048944365,7,19,6,2023,0,0
2023-06-19 08:00:00,-1.285430246888055,2023-06-19 08:00:00+00:00,1.0899390719859106,8,19,6,2023,0,0
2023-06-19 09:00:00,-1.2780967836265433,2023-06-19 09:00:00+00:00,1.3765801762963008,9,19,6,2023,0,0
2023-06-19 10:00:00,-1.1584455409387253,2023-06-19 10:00:00+00:00,1.607139325415528,10,19,6,2023,0,0
